id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2021-1174105";"2021-12-09";"1";"Vente";"287660.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"13";"69.46";"80";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"76.0";"3.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1174105";"2021-12-09";"1";"Vente";"287660.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"13";"69.46";"80";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1174105";"2021-12-09";"1";"Vente";"287660.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"102";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1171446";"2021-09-27";"1";"Vente";"330000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"3";"nan";"7";"nan";"8";"nan";"84";"nan";"None";"nan";"4";"4";"Local industriel. commercial ou assimilé";"112.0";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1171580";"2021-09-20";"1";"Vente";"449000.0";"49.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"27";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"89.0";"4.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1170269";"2021-09-06";"1";"Vente";"383450.0";"32.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"29";"101.14";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"99.0";"4.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2021-1170269";"2021-09-06";"1";"Vente";"383450.0";"26.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"69";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2021-1170271";"2021-09-01";"1";"Vente";"190000.0";"26.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"52";"43.03";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"42.0";"2.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2021-1170271";"2021-09-01";"1";"Vente";"190000.0";"26.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"110";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2021-1169600";"2021-08-26";"1";"Vente";"217775.0";"1.0";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"43";"41.44";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1169351";"2021-08-24";"1";"Vente";"150200.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"40";"48.35";"47";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"99.0";"4.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1169351";"2021-08-24";"1";"Vente";"150200.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"40";"48.35";"47";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"144.0";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1168180";"2021-08-03";"1";"Vente en l'état futur d'achèvement";"345000.0";"1.0";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"49";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1168180";"2021-08-03";"1";"Vente en l'état futur d'achèvement";"345000.0";"51.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"104";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1168418";"2021-07-30";"1";"Vente";"284502.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"12";"71.08";"61";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"76.0";"3.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1168418";"2021-07-30";"1";"Vente";"284502.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"12";"71.08";"61";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1168418";"2021-07-30";"1";"Vente";"284502.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"106";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1168673";"2021-07-27";"1";"Vente";"230000.0";"1.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0238";"None";"None";"4";"43.27";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"43.0";"2.0";"None";"None";"None";"None";"nan";"2.362232";"48.938721";"0000T"
"2021-1166384";"2021-07-13";"1";"Vente";"296400.0";"7.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0237";"None";"None";"26";"64.38";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"2.362922";"48.938465";"0000T"
"2021-1166384";"2021-07-13";"1";"Vente";"296400.0";"3.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0237";"None";"None";"79";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362922";"48.938465";"0000T"
"2021-1166855";"2021-06-30";"1";"Vente";"299900.0";"49.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"29";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"84.0";"4.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1166855";"2021-06-30";"1";"Vente";"299900.0";"51.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"81";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1164417";"2021-06-25";"1";"Vente";"179000.0";"57.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0141";"None";"None";"19";"44.03";"9";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"2.365532";"48.936195";"0000T"
"2021-1164417";"2021-06-25";"1";"Vente";"179000.0";"57.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0141";"None";"None";"19";"44.03";"9";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.365532";"48.936195";"0000T"
"2021-1164320";"2021-06-17";"1";"Vente";"278500.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"39";"nan";"46";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"99.0";"4.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1164320";"2021-06-17";"1";"Vente";"278500.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"39";"nan";"46";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"144.0";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1166527";"2021-06-16";"1";"Vente en l'état futur d'achèvement";"255400.0";"1.0";"B";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"64";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"69.0";"3.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1166527";"2021-06-16";"1";"Vente en l'état futur d'achèvement";"255400.0";"51.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"102";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1163105";"2021-06-04";"1";"Vente";"175000.0";"30.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"39";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"38.0";"2.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2021-1163105";"2021-06-04";"1";"Vente";"175000.0";"26.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"65";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2021-1175925";"2021-04-08";"1";"Vente";"15000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"99";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1175472";"2021-03-30";"1";"Vente";"194900.0";"17.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0117";"None";"None";"10";"nan";"12";"nan";"19";"nan";"2";"43.6";"26";"nan";"6";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"2.362288";"48.937796";"0000T"
"2021-1175472";"2021-03-30";"1";"Vente";"194900.0";"17.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0117";"None";"None";"10";"nan";"12";"nan";"19";"nan";"2";"43.6";"26";"nan";"6";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362288";"48.937796";"0000T"
"2021-1175472";"2021-03-30";"1";"Vente";"194900.0";"17.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0117";"None";"None";"10";"nan";"12";"nan";"19";"nan";"2";"43.6";"26";"nan";"6";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362288";"48.937796";"0000T"
"2021-1175472";"2021-03-30";"1";"Vente";"194900.0";"17.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0117";"None";"None";"10";"nan";"12";"nan";"19";"nan";"2";"43.6";"26";"nan";"6";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362288";"48.937796";"0000T"
"2021-1175472";"2021-03-30";"1";"Vente";"194900.0";"17.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0117";"None";"None";"10";"nan";"12";"nan";"19";"nan";"2";"43.6";"26";"nan";"6";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362288";"48.937796";"0000T"
"2021-1175252";"2021-03-19";"1";"Vente";"16000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"91";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2021-1174994";"2021-02-23";"1";"Vente en l'état futur d'achèvement";"306000.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"61";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"69.0";"3.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1174994";"2021-02-23";"1";"Vente en l'état futur d'achèvement";"306000.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"100";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2021-1174929";"2021-01-13";"1";"Vente";"335000.0";"17.0";"None";"ALL DES PLATANES";"7199";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0233";"None";"None";"34";"102.36";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"1";"Maison";"102.0";"6.0";"None";"None";"None";"None";"nan";"2.367175";"48.936617";"0000T"
"2020-1345601";"2020-12-24";"1";"Vente";"180000.0";"11.0";"None";"AV JEAN MOULIN";"4751";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0087";"None";"None";"109";"nan";"116";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"70.0";"4.0";"None";"None";"None";"None";"nan";"2.363042";"48.940765";"0000T"
"2020-1345291";"2020-12-11";"1";"Vente en l'état futur d'achèvement";"461400.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"56";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"80.0";"4.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2020-1345291";"2020-12-11";"1";"Vente en l'état futur d'achèvement";"461400.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"105";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2020-1344907";"2020-11-27";"1";"Vente";"299000.0";"30.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"41";"74.39";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"72.0";"3.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1344907";"2020-11-27";"1";"Vente";"299000.0";"26.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"104";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1344979";"2020-11-25";"1";"Vente";"80000.0";"40.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"1005";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1344979";"2020-11-25";"1";"Vente";"80000.0";"40.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"1015";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1344979";"2020-11-25";"1";"Vente";"80000.0";"40.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"1035";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1344979";"2020-11-25";"1";"Vente";"80000.0";"40.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"1014";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1344979";"2020-11-25";"1";"Vente";"80000.0";"40.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"1016";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1344979";"2020-11-25";"1";"Vente";"80000.0";"40.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"1013";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1344979";"2020-11-25";"1";"Vente";"80000.0";"40.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"1004";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1344979";"2020-11-25";"1";"Vente";"80000.0";"40.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"1022";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1345054";"2020-11-23";"1";"Vente";"285000.0";"3.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0238";"None";"None";"51";"65.28";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"2.362232";"48.938721";"0000T"
"2020-1345054";"2020-11-23";"1";"Vente";"285000.0";"1.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0238";"None";"None";"64";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362232";"48.938721";"0000T"
"2020-1344910";"2020-11-19";"1";"Vente";"165500.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"32";"42.15";"77";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"40.0";"1.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2020-1344910";"2020-11-19";"1";"Vente";"165500.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"92";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2020-1344885";"2020-11-18";"1";"Vente";"259900.0";"1.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0238";"None";"None";"25";"58.24";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"55.0";"3.0";"None";"None";"None";"None";"nan";"2.362232";"48.938721";"0000T"
"2020-1344885";"2020-11-18";"1";"Vente";"259900.0";"1.0";"None";"BD DE LA COMMUNE DE PARIS";"1544";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0238";"None";"None";"86";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.362232";"48.938721";"0000T"
"2020-1344934";"2020-11-13";"1";"Vente";"175000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"2";"133.3";"4";"nan";"5";"nan";"6";"nan";"65";"nan";"5";"4";"Local industriel. commercial ou assimilé";"300.0";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2020-1344415";"2020-10-16";"1";"Vente";"1150000.0";"63.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0232";"None";"None";"1";"830.28";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"39.0";"2.0";"None";"None";"None";"None";"nan";"2.366166";"48.936427";"0000T"
"2020-1344415";"2020-10-16";"1";"Vente";"1150000.0";"63.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0232";"None";"None";"1";"830.28";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"4";"Local industriel. commercial ou assimilé";"726.0";"0.0";"None";"None";"None";"None";"nan";"2.366166";"48.936427";"0000T"
"2020-1344010";"2020-10-01";"1";"Vente";"220000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"42";"72.03";"70";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"71.0";"3.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2020-1344010";"2020-10-01";"1";"Vente";"220000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"117";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2020-1344139";"2020-09-28";"1";"Vente";"235000.0";"7.0";"None";"AV JEAN MOULIN";"4751";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0088";"None";"None";"30";"nan";"33";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.362791";"48.940308";"0000T"
"2020-1343896";"2020-09-25";"1";"Vente";"28000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"93";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2020-1343896";"2020-09-25";"1";"Vente";"28000.0";"65.0";"None";"RUE DE STRASBOURG";"8575";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0150";"None";"None";"95";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366673";"48.936172";"0000T"
"2020-1343858";"2020-09-21";"1";"Vente en l'état futur d'achèvement";"275000.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"19";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"72.0";"3.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2020-1343858";"2020-09-21";"1";"Vente en l'état futur d'achèvement";"275000.0";"nan";"None";"CHE DES BAS PRES";"0612";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0245";"None";"None";"134";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.364807";"48.93634";"0000T"
"2020-1343862";"2020-09-16";"1";"Vente";"318176.0";"26.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"55";"74.78";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"72.0";"3.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
"2020-1343862";"2020-09-16";"1";"Vente";"318176.0";"26.0";"None";"RUE GEORGES POLITZER";"4144";"93200";"93066";"Saint-Denis";"93";"None";"None";"930660000T0140";"None";"None";"56";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.366203";"48.93971";"0000T"
